Section,rule,display name,action,source,dest,service
pp1_whc-nexus-NEX,38,pp1_nexus-secure,ALLOW,"255.255.255.255","10.191.4.205","TCP/443"
pp1_whc-nexus-NEX,39,pp1_nexus-secure,ALLOW,"255.255.255.255","10.191.3.13
10.191.3.14
10.191.3.18","TCP/443"
pp1_whc-nexus-NEX,40,pp1_doc_reg_ports,ALLOW,"10.95.0.0/26
10.95.0.64/26
10.95.0.128/26
10.93.137.160/28
10.161.0.0/16
10.93.137.96/28","255.255.255.255","TCP/443"
pp1_whc-nexus-NEX,41,pp1_tcp-5432,ALLOW,"10.191.3.18","100.76.112.0/20","TCP/5432"
pp1_whc-nexus-NEX,42,pp1_tcp-5432,ALLOW,"100.76.112.0/20","10.191.3.18","TCP/5432"
pp1_whc-nexus-NEX,43,pp1_nexus-secure,ALLOW,"192.168.48.0/20
192.168.12.0/22
192.168.16.0/22
192.168.0.0/21","10.191.3.13
10.191.3.14
10.191.3.18","TCP/443"
pp1_whc-nexus-NEX,44,pp1_nexus-secure,ALLOW,"10.210.67.10
10.210.193.236
10.210.193.235
10.112.208.13
10.112.208.12
10.120.193.240
10.120.193.235
10.180.193.235
10.180.193.236
10.112.208.11
10.123.197.235
10.180.67.10
10.180.193.232
10.120.193.236
10.120.67.10
10.53.98.16","10.191.3.13
10.191.3.14
10.191.3.18","TCP/443"
pp2_aws-retail-aws-retail,0,pp2_https,ALLOW,"255.255.255.255/32","255.255.255.255","TCP/443"
pp2_aws-retail-aws-retail,1,pp2_http-https,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","255.255.255.255/32","TCP/443"
pp2_aws-retail-aws-retail,2,pp2_http-https,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","10.193.5.118
10.193.5.139","TCP/443"
pp2_aws-retail-aws-retail,3,pp2_tcp-9191,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","10.193.5.93","TCP/9191"
pp2_aws-retail-aws-retail,4,pp2_tcp-8080,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","255.255.255.255","TCP/8080"
pp2_aws-retail-aws-retail,5,pp2_http-https,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","10.193.5.159","TCP/443"
pp2_aws-retail-aws-retail,6,pp2_https,ALLOW,"10.214.172.3","100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","TCP/443"
pp2_aws-retail-aws-retail,7,pp2_tcp-8080,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","255.255.255.255","TCP/8080"
pp2_aws-retail-aws-retail,8,pp2_https,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","255.255.255.255","TCP/443"
pp2_aws-retail-aws-retail,9,pp2_tcp-7011,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","10.214.172.150","TCP/7011"
pp2_aws-retail-aws-retail,10,pp2_tcp-8080,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","255.255.255.255/32","TCP/8080"
pp2_aws-retail-aws-retail,11,pp2_tcp-3306,ALLOW,"255.255.255.255","100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","TCP/3306"
pp2_aws-retail-aws-retail,12,pp2_http,ALLOW,"100.73.32.0/24
100.73.50.0/23
100.73.33.0/24
100.73.48.0/23
100.73.52.0/23
100.73.34.0/24","10.193.5.154","TCP/80"
pp2_aws-retail-aws-retail,13,pp2_https,ALLOW,"10.95.0.128/28","10.193.5.154","TCP/443"
pp2_ext-api-proxy-ext-proxy,0,pp2_ext-api-ports,ALLOW,"10.193.7.11
10.193.7.12","200.0.0.0/5
172.64.0.0/10
172.128.0.0/9
12.0.0.0/6
16.0.0.0/4
11.0.0.0/8
32.0.0.0/3
128.0.0.0/3
196.0.0.0/6
64.0.0.0/2
194.0.0.0/7
172.0.0.0/12
192.160.0.0/13
192.170.0.0/15
192.0.0.0/9
160.0.0.0/5
192.128.0.0/11
193.0.0.0/8
208.0.0.0/4
192.172.0.0/14
176.0.0.0/4
192.169.0.0/16
192.176.0.0/12
174.0.0.0/7
0.0.0.0/5
192.192.0.0/10
172.32.0.0/11
8.0.0.0/7
173.0.0.0/8
168.0.0.0/6","TCP/22"
pp2_turin-international-aws-turin,0,pp2_https,ALLOW,"100.77.68.0/23
100.77.32.0/23
100.77.36.0/23
100.77.64.0/23
100.77.34.0/23
100.77.66.0/23","10.193.5.115","TCP/443"
pp3_aws-central-product-aws-central-product,0,pp3_http-and-https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","10.195.5.159
10.195.5.115","TCP/80"
pp3_aws-central-product-aws-central-product,1,pp3_https,ALLOW,"10.195.70.0/24","100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","TCP/443"
pp3_aws-central-product-aws-central-product,2,pp3_http,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","10.195.5.159
10.195.5.115","TCP/80"
pp3_aws-central-product-aws-central-product,3,pp3_http,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","10.195.5.159
10.195.5.115","TCP/80"
pp3_aws-central-product-aws-central-product,4,pp3_http-and-https,ALLOW,"10.195.5.159
10.195.5.115","100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","TCP/80"
pp3_aws-central-product-aws-central-product,5,pp3_https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","10.195.5.232","TCP/443"
pp3_aws-central-product-aws-central-product,6,pp3_cas-ports,ALLOW,"10.195.70.0/24","100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","TCP/11211"
pp3_aws-central-product-aws-central-product,7,pp3_http-and-https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","10.195.5.170","TCP/80"
pp3_aws-central-product-aws-central-product,8,pp3_https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","10.195.5.166","TCP/443"
pp3_aws-central-product-aws-central-product,9,pp3_https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","255.255.255.255","TCP/443"
pp3_aws-central-product-aws-central-product,10,pp3_http,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","255.255.255.255","TCP/80"
pp3_aws-central-product-aws-central-product,11,pp3_https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","255.255.255.255","TCP/443"
pp3_aws-central-product-aws-central-product,12,pp3_https,ALLOW,"255.255.255.255","100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","TCP/443"
pp3_aws-central-product-aws-central-product,13,pp3_https,ALLOW,"10.195.78.30
10.195.78.41
10.195.78.13
10.195.78.28
10.195.78.27
10.195.78.26
10.195.78.14
10.195.78.29","100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.208.0/23
100.76.212.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23
100.76.210.0/23","TCP/443"
pp3_ext-api-proxy-ext-proxy,0,pp3_ext-api-ports,ALLOW,"10.195.7.11
10.195.7.12","200.0.0.0/5
172.64.0.0/10
172.128.0.0/9
12.0.0.0/6
16.0.0.0/4
11.0.0.0/8
32.0.0.0/3
128.0.0.0/3
196.0.0.0/6
64.0.0.0/2
194.0.0.0/7
172.0.0.0/12
192.160.0.0/13
192.170.0.0/15
192.0.0.0/9
160.0.0.0/5
192.128.0.0/11
193.0.0.0/8
208.0.0.0/4
192.172.0.0/14
176.0.0.0/4
192.169.0.0/16
192.176.0.0/12
174.0.0.0/7
0.0.0.0/5
192.192.0.0/10
172.32.0.0/11
8.0.0.0/7
173.0.0.0/8
168.0.0.0/6","TCP/5001"
pp3_turin-international-aws-turin,0,pp3_https,ALLOW,"100.77.68.0/23
100.77.32.0/23
100.77.36.0/23
100.77.64.0/23
100.77.34.0/23
100.77.66.0/23","10.195.5.115","TCP/443"
New Policy,5,New Rule,ALLOW,"10.156.5.131
10.156.5.132","ANY","ANY"
New Policy,10,test_commvault,ALLOW,"10.156.5.32/27","ANY","ANY"
pp1_BackOffice-BO,0,pp1_https,ALLOW,"10.95.0.80/28
10.95.0.64/28
10.95.0.96/28","10.191.4.20","TCP/443"
pp1_BackOffice-BO,1,pp1_https,ALLOW,"10.1.58.0/23","10.191.4.20","TCP/443"
pp1_CAS-CAS1.2.0,0,pp1_http,ALLOW,"10.1.29.114","10.191.5.159","TCP/80"
pp1_CAS-CAS1.2.0,1,pp1_http,ALLOW,"100.76.194.0/24
100.76.208.0/23
100.76.212.0/23
100.76.193.0/24
100.76.192.0/24
100.76.210.0/23","10.191.5.159","TCP/80"
pp1_CAS-CAS1.2.0,2,pp1_http,ALLOW,"100.76.182.0/23
100.76.161.0/24
100.76.178.0/23
100.76.176.0/23
100.76.186.0/23
100.76.160.0/24
100.76.180.0/23
100.76.184.0/23
100.76.162.0/24","10.191.5.159","TCP/80"
pp1_CAS-CAS1.3.0,0,pp1_http,ALLOW,"10.211.70.11","10.191.5.159","TCP/80"
pp1_CAS-CAS1.3.0,1,pp1_http-and-https,ALLOW,"10.211.36.121
10.211.36.122","10.191.5.159","TCP/80"
pp1_CAS-CAS1.3.0,2,pp1_http,ALLOW,"10.211.36.170
10.211.36.171","10.191.5.159","TCP/80"
pp1_CAS-CAS1.3.0,3,pp1_http,ALLOW,"10.211.41.181","10.191.5.159","TCP/80"
pp1_CAS-CAS1.3.0,4,pp1_http,ALLOW,"255.255.255.255","10.121.5.159","TCP/80"
pp1_CAS-CAS1.3.0,5,pp1_http,ALLOW,"100.76.194.0/24
100.76.208.0/23
100.76.212.0/23
100.76.193.0/24
100.76.192.0/24
100.76.210.0/23","10.191.5.159","TCP/80"
pp1_CAS-CAS1.3.0,6,pp1_http,ALLOW,"100.76.182.0/23
100.76.161.0/24
100.76.178.0/23
100.76.176.0/23
100.76.186.0/23
100.76.160.0/24
100.76.180.0/23
100.76.184.0/23
100.76.162.0/24","10.191.5.159","TCP/80"
pp1_CMAPI-B2B-PDS-CMB1.4.0,0,pp1_cmapi-b2b-tcp,ALLOW,"10.212.216.0/24","10.191.68.148
10.191.68.147
10.191.68.80","TCP/9191"
pp1_CMAPI-PDS-CMP1.5.0,0,pp1_cmapi-sb-tcp,ALLOW,"10.212.67.130
10.212.67.53
10.212.67.54
10.212.67.246
10.212.67.247
10.212.67.127
10.212.67.128
10.212.67.129","10.191.5.45
10.191.5.46
10.191.5.87","TCP/9191"
pp1_CMAPI-PDS-CMP1.5.0,1,pp1_cmapi-sb-tcp,ALLOW,"10.191.78.0/24","10.191.5.45
10.191.5.46
10.191.5.87","TCP/9191"
pp1_CMAPI-PDS-CMP1.5.0,2,pp1_cmapi-sb-tcp,ALLOW,"255.255.255.255/32","10.191.5.45
10.191.5.46
10.191.5.87","TCP/9191"
pp1_CaaS-CaaS1.0.0,0,pp1_client,ALLOW,"10.191.67.0/24
10.191.75.0/24
10.191.70.0/24
10.191.78.0/24","10.191.81.0/24","TCP/9042"
pp1_CaaS-CaaS1.0.0,1,pp1_cross-dc,ALLOW,"255.255.255.255/32","255.255.255.255/32","TCP/7199"
pp1_GamingAPI-GAP1.0.0,0,pp1_http,ALLOW,"10.211.216.0/21","10.191.78.42
10.191.78.40
10.191.78.45
10.191.78.35
10.191.78.43
10.191.78.44
10.191.78.16
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.15
10.191.78.37","TCP/80"
pp1_GamingAPI-GAP1.0.0,1,pp1_http,ALLOW,"10.191.78.42
10.191.78.40
10.191.78.45
10.191.78.35
10.191.78.43
10.191.78.44
10.191.78.16
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.15
10.191.78.37","10.191.5.115","TCP/80"
pp1_GamingAPI-GAP1.0.0,2,pp1_http,ALLOW,"10.191.78.42
10.191.78.40
10.191.78.45
10.191.78.35
10.191.78.43
10.191.78.44
10.191.78.16
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.15
10.191.78.37","10.191.5.159","TCP/80"
pp1_GamingAPI-GAP1.0.0,3,pp1_http,ALLOW,"10.191.78.42
10.191.78.40
10.191.78.45
10.191.78.35
10.191.78.43
10.191.78.44
10.191.78.16
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.15
10.191.78.37","10.191.5.106","TCP/80"
pp1_GamingAPI-GAP1.0.0,4,pp1_https,ALLOW,"10.191.78.42
10.191.78.40
10.191.78.45
10.191.78.35
10.191.78.43
10.191.78.44
10.191.78.16
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.15
10.191.78.37","10.191.5.182","TCP/443"
pp1_GamingAPI-GAP1.2.0,0,pp1_http,ALLOW,"10.211.216.0/21","10.191.78.40
10.191.78.35
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.37","TCP/80"
pp1_GamingAPI-GAP1.2.0,1,pp1_http,ALLOW,"10.191.78.40
10.191.78.35
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.37","10.191.5.115","TCP/80"
pp1_GamingAPI-GAP1.2.0,2,pp1_http,ALLOW,"10.191.78.40
10.191.78.35
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.37","10.191.5.159","TCP/80"
pp1_GamingAPI-GAP1.2.0,3,pp1_http,ALLOW,"10.191.78.40
10.191.78.35
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.37","10.191.5.106","TCP/80"
pp1_GamingAPI-GAP1.2.0,4,pp1_https,ALLOW,"10.191.78.40
10.191.78.35
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.37","10.191.5.182","TCP/443"
pp1_GamingAPI-GAP1.2.0,5,pp1_https,ALLOW,"10.191.78.40
10.191.78.35
10.191.78.38
10.191.78.39
10.191.78.36
10.191.78.37","255.255.255.255","TCP/443"
pp1_GamingAPI-GAP2.0.0,0,pp1_http,ALLOW,"10.211.216.0/21","10.191.67.18
10.191.67.13
10.191.67.23
10.191.67.26","TCP/80"
pp1_GamingAPI-GAP2.0.0,1,pp1_http-and-https,ALLOW,"10.191.67.18
10.191.67.13
10.191.67.23
10.191.67.26","10.191.5.115","TCP/80"
pp1_GamingAPI-GAP2.0.0,2,pp1_http-and-https,ALLOW,"10.191.67.18
10.191.67.13
10.191.67.23
10.191.67.26","10.191.5.159","TCP/80"
pp1_GamingAPI-GAP2.0.0,3,pp1_http-and-https,ALLOW,"10.191.67.18
10.191.67.13
10.191.67.23
10.191.67.26","10.191.5.101","TCP/80"
pp1_GamingAPI-GAP2.0.0,4,pp1_https,ALLOW,"10.191.67.18
10.191.67.13
10.191.67.23
10.191.67.26","10.191.5.182","TCP/443"
pp1_GamingAPI-GAP2.0.0,5,pp1_https,ALLOW,"10.191.67.18
10.191.67.13
10.191.67.23
10.191.67.26","100.76.208.0/20
100.76.176.0/20","TCP/443"
pp1_GamingAPI-GAP5.8.0,0,pp1_gap-web-ports,ALLOW,"10.211.216.0/21","10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","TCP/80"
pp1_GamingAPI-GAP5.8.0,1,pp1_gap-web-ports,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.0/24","TCP/80"
pp1_GamingAPI-GAP5.8.0,2,pp1_gamingapi-ports,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.181","TCP/3400"
pp1_GamingAPI-GAP5.8.0,3,pp1_gap-web-ports,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.180","TCP/80"
pp1_GamingAPI-GAP5.8.0,4,pp1_https,ALLOW,"10.191.5.0/24","10.191.5.182","TCP/443"
pp1_GamingAPI-GAP5.8.0,5,pp1_https,ALLOW,"10.191.5.0/24","12.7.208.228
12.7.208.229
12.7.208.141
12.7.208.140
12.7.208.237
12.7.208.76
12.7.208.62
12.7.208.63","TCP/443"
pp1_GamingAPI-GAP5.8.0,6,pp1_https,ALLOW,"10.191.5.0/24","87.246.163.84
87.246.163.68","TCP/443"
pp1_GamingAPI-GAP5.8.0,7,pp1_http,ALLOW,"10.191.5.0/24","10.211.70.70","TCP/80"
pp1_GamingAPI-GAP5.8.0,8,pp1_http,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.159","TCP/80"
pp1_GamingAPI-GAP5.8.0,9,pp1_bonus-api,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.82","TCP/7332"
pp1_GamingAPI-GAP5.8.0,10,pp1_http,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.194","TCP/80"
pp1_GamingAPI-GAP5.8.0,11,pp1_https,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.136","TCP/443"
pp1_GamingAPI-GAP5.8.0,12,pp1_http,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","10.191.5.192","TCP/80"
pp1_GamingAPI-GAP5.8.0,13,pp1_https,ALLOW,"100.74.180.0/23
100.74.176.0/23
100.74.144.0/23
100.74.146.0/23
100.74.212.0/23
100.74.208.0/23
100.74.178.0/23
100.74.148.0/23
100.74.210.0/23","10.191.5.149","TCP/443"
pp1_GamingAPI-GAP5.8.0,14,pp1_https,ALLOW,"100.74.180.0/23
100.74.176.0/23
100.74.144.0/23
100.74.146.0/23
100.74.212.0/23
100.74.208.0/23
100.74.178.0/23
100.74.148.0/23
100.74.210.0/23","10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","TCP/443"
pp1_GamingAPI-GAP5.8.0,15,pp1_https,ALLOW,"10.191.78.50
10.191.78.51
10.191.78.49
10.191.78.48","100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23","TCP/443"
pp1_Openbet-orbis-ORB,0,pp1_http,ALLOW,"10.194.140.0/24
10.194.20.0/24
10.193.30.0/24","10.116.5.116","TCP/80"
pp1_Openbet-orbis-ORB,1,pp1_bonus-proxy-port,ALLOW,"10.194.140.0/24
10.194.20.0/24
10.193.30.0/24","10.116.5.82","TCP/80"
pp1_Openbet-orbis-ORB,2,pp1_safecharge-ports,ALLOW,"10.211.50.103
10.211.50.102
10.211.50.101
10.211.50.131
10.212.50.12","10.191.7.110","TCP/3001-3012"
pp1_Openbet-orbis-ORB,3,pp1_tcp-3005,ALLOW,"10.211.99.13
10.211.99.12","10.191.7.110","TCP/3005"
pp1_Openbet-orbis-ORB,4,pp1_nuvei-rest-api-ports,ALLOW,"10.211.50.103
10.211.50.102
10.211.50.101
10.211.50.131
10.212.50.12","10.191.7.110","TCP/443"
pp1_Openbet-orbis-ORB,5,pp1_ecopayz-proxy-ports,ALLOW,"10.211.50.103
10.211.50.102
10.211.50.101
10.211.50.131
10.212.50.12","10.191.7.110","TCP/443"
pp1_Openbet-orbis-ORB,6,pp1_clp-ports,ALLOW,"10.194.140.0/24
10.194.20.0/24
10.193.30.0/24","10.191.4.150","TCP/80"
pp1_RPA-Robots-RPA,0,pp1_http-and-https,ALLOW,"10.211.66.51
10.211.66.54
10.211.66.55
10.211.66.52
10.211.66.53","10.191.4.149","TCP/443"
pp1_Riga-italy-IVG1.1.0,0,pp1_http,ALLOW,"10.191.67.22
10.191.67.139","10.191.5.115","TCP/80"
pp1_Riga-italy-IVG1.1.0,1,pp1_oracle-port,ALLOW,"10.191.67.22
10.191.67.139","10.1.29.140","TCP/1521"
pp1_Riga-italy-IVG1.1.0,2,pp1_http,ALLOW,"10.211.41.181","10.191.5.115","TCP/80"
pp1_Riga-italy-IVG1.1.0,3,pp1_http,ALLOW,"10.211.70.111","10.191.5.115","TCP/80"
pp1_Riga-italy-IVG1.1.0,4,pp1_http,ALLOW,"10.55.14.0/24
10.55.12.0/24
10.55.224.0/24","10.191.5.115","TCP/80"
pp1_Riga-italy-IVG1.1.0,5,pp1_http,ALLOW,"10.211.37.181
10.1.29.13
10.1.29.231","10.191.5.115","TCP/80"
pp1_Riga-italy-IVG1.1.0,6,pp1_http,ALLOW,"10.191.5.115","10.191.67.22
10.191.67.139","TCP/80"
pp1_WHCSportsMesosCluster-Sportsbook-mesos,0,pp1_nodejs-wily-collector-mesos-port,ALLOW,"10.191.69.98
10.191.69.92
10.191.69.93
10.191.69.16
10.191.69.17
10.191.69.18
10.191.68.45
10.191.69.15
10.191.78.241
10.191.69.90
10.191.67.158
10.191.69.91
10.191.78.243
10.191.78.17
10.191.67.159
10.191.69.85
10.191.69.86
10.191.69.87
10.191.69.88
10.191.69.81
10.191.69.82
10.191.69.84
10.191.69.89
10.191.78.250
10.191.78.130
10.191.78.252
10.191.67.160
10.191.78.20
10.191.78.23
10.191.78.21
10.191.69.80
10.191.78.27
10.191.78.28
10.191.78.25
10.191.78.29
10.191.67.53
10.191.67.52
10.191.67.57
10.191.68.26
10.191.67.55
10.191.67.54
10.191.69.78
10.191.69.79
10.191.67.59
10.191.67.58
10.191.78.30
10.191.78.31
10.191.68.132
10.191.68.131
10.191.78.34
10.191.78.33
10.191.78.107
10.191.69.63
10.191.69.64
10.191.69.105
10.191.69.104
10.191.78.108
10.191.69.60
10.191.69.61
10.191.69.101
10.191.69.62
10.191.78.236
10.191.67.101
10.191.78.46
10.191.67.100
10.191.78.237
10.191.67.103
10.191.78.238
10.191.78.239
10.191.67.105
10.191.78.47
10.191.67.106
10.191.78.235
10.191.69.52
10.191.69.53
10.191.67.108
10.191.67.30
10.191.69.50
10.191.69.51
10.191.69.57
10.191.69.58
10.191.67.110
10.191.69.107
10.191.69.106
10.191.78.201
10.191.67.117
10.191.69.108
10.191.69.41
10.191.69.42
10.191.69.43
10.191.69.44
10.191.69.40
10.191.69.49
10.191.69.45
10.191.69.46
10.191.69.47
10.191.69.48
10.191.67.241
10.191.69.30
10.191.67.93
10.191.69.31
10.191.67.92
10.191.69.32
10.191.69.33
10.191.67.90
10.191.67.97
10.191.67.95
10.191.67.94
10.191.69.38
10.191.69.39
10.191.67.99
10.191.67.98
10.191.69.34
10.191.68.66
10.191.68.67
10.191.69.35
10.191.68.68
10.191.69.36
10.191.69.37
10.191.70.19
10.191.68.50
10.191.69.27
10.191.69.28
10.191.69.29
10.191.69.24
10.191.69.25
10.191.69.26","10.191.5.105","TCP/9999"
pp1_WHCSportsMesosCluster-Sportsbook-mesos,1,pp1_cmapi-sl-tcp,ALLOW,"10.191.69.98
10.191.69.92
10.191.69.93
10.191.69.16
10.191.69.17
10.191.69.18
10.191.68.45
10.191.69.15
10.191.78.241
10.191.69.90
10.191.67.158
10.191.69.91
10.191.78.243
10.191.78.17
10.191.67.159
10.191.69.85
10.191.69.86
10.191.69.87
10.191.69.88
10.191.69.81
10.191.69.82
10.191.69.84
10.191.69.89
10.191.78.250
10.191.78.130
10.191.78.252
10.191.67.160
10.191.78.20
10.191.78.23
10.191.78.21
10.191.69.80
10.191.78.27
10.191.78.28
10.191.78.25
10.191.78.29
10.191.67.53
10.191.67.52
10.191.67.57
10.191.68.26
10.191.67.55
10.191.67.54
10.191.69.78
10.191.69.79
10.191.67.59
10.191.67.58
10.191.78.30
10.191.78.31
10.191.68.132
10.191.68.131
10.191.78.34
10.191.78.33
10.191.78.107
10.191.69.63
10.191.69.64
10.191.69.105
10.191.69.104
10.191.78.108
10.191.69.60
10.191.69.61
10.191.69.101
10.191.69.62
10.191.78.236
10.191.67.101
10.191.78.46
10.191.67.100
10.191.78.237
10.191.67.103
10.191.78.238
10.191.78.239
10.191.67.105
10.191.78.47
10.191.67.106
10.191.78.235
10.191.69.52
10.191.69.53
10.191.67.108
10.191.67.30
10.191.69.50
10.191.69.51
10.191.69.57
10.191.69.58
10.191.67.110
10.191.69.107
10.191.69.106
10.191.78.201
10.191.67.117
10.191.69.108
10.191.69.41
10.191.69.42
10.191.69.43
10.191.69.44
10.191.69.40
10.191.69.49
10.191.69.45
10.191.69.46
10.191.69.47
10.191.69.48
10.191.67.241
10.191.69.30
10.191.67.93
10.191.69.31
10.191.67.92
10.191.69.32
10.191.69.33
10.191.67.90
10.191.67.97
10.191.67.95
10.191.67.94
10.191.69.38
10.191.69.39
10.191.67.99
10.191.67.98
10.191.69.34
10.191.68.66
10.191.68.67
10.191.69.35
10.191.68.68
10.191.69.36
10.191.69.37
10.191.70.19
10.191.68.50
10.191.69.27
10.191.69.28
10.191.69.29
10.191.69.24
10.191.69.25
10.191.69.26","10.191.5.104","TCP/9191"
